date,location_key,new_persons_vaccinated,cumulative_persons_vaccinated,new_confirmed,mobility_workplaces
2021-04-23,US_OK,5200.0,1489601.0,0.0,-17.0
2021-10-26,US_TX,15616.0,17703799.0,0.0,-1.0
2021-12-11,US_MI,5044.0,6201782.0,0.0,-4.0
2021-10-12,US_TX,36406.0,17485227.0,6.0,-18.0
2021-03-09,US_SD,512.0,213680.0,0.0,-8.0
2021-12-17,US_TX,56634.0,19062011.0,7.0,-29.0
2021-10-30,US_TX,14571.0,17794025.0,7.0,-5.0
2022-01-20,US_GA,7319.0,6713072.0,24.0,-10.0
2022-02-10,US_OH,3388.0,7310329.0,4.0,-21.0
2022-02-26,US_KS,845.0,2137749.0,0.0,-6.0
2021-07-26,US_MO,9209.0,2942097.0,198.0,-22.0
2021-09-26,US_TX,18393.0,17303628.0,0.0,-11.0
2021-09-21,US_VA,4980.0,5782438.0,12.0,-23.0
2021-04-25,US_WI,20089.0,2596952.0,20.0,-7.0
2022-02-04,US_TN,4582.0,4150458.0,0.0,-24.0
2021-09-05,US_WV,0.0,847140.0,46.0,-25.0
2021-08-09,US_GA,702.0,5013900.0,131.0,-13.0
2022-04-20,US_TX,600.0,21097699.0,0.0,-17.0
2021-02-04,US_IL,46905.0,905981.0,6.0,-24.0
2022-01-21,US_IN,4156.0,4003724.0,33.0,-4.0
2022-01-09,US_MO,707.0,3856918.0,6.0,-19.0
2022-03-23,US_TX,7487.0,20834156.0,0.0,-13.0
2022-03-29,US_TX,17323.0,20893882.0,10.0,8.0
2021-07-07,US_OK,1036.0,1789758.0,14.0,-28.0
2022-07-05,US_IN,0.0,4215509.0,26.0,-37.0
2022-03-08,US_VA,1145.0,7225917.0,1.0,-1.0
2021-03-01,US_NY,86423.0,2777745.0,3.0,-24.0
2021-09-02,US_GA,1489.0,5482095.0,10.0,-13.0
2021-03-07,US_MS,17959.0,498585.0,1.0,-2.0
2021-09-19,US_GA,1122.0,5730070.0,0.0,-11.0
2022-04-29,US_GA,1813.0,6937317.0,0.0,4.0
2021-12-14,US_IL,8309.0,8988398.0,2.0,-24.0
2021-11-03,US_NC,17495.0,6811229.0,12.0,-13.0
2022-02-27,US_VA,0.0,7206880.0,0.0,-13.0
2021-07-29,US_TN,8829.0,3036795.0,16.0,-15.0
2021-07-12,US_MO,5059.0,2821902.0,1.0,-20.0
2021-06-07,US_ID,2366.0,680620.0,7.0,4.0
2022-06-14,US_AR,1039.0,2030030.0,740.0,-8.0
2021-07-19,US_NE,3876.0,1021369.0,0.0,-22.0
2022-04-05,US_GA,4951.0,6899638.0,0.0,-10.0
2021-09-26,US_OK,3602.0,2226345.0,0.0,-25.0
2021-12-27,US_IA,585.0,2036105.0,0.0,-20.0
2022-01-03,US_TX,0.0,19372135.0,13.0,-16.0
2022-02-22,US_GA,7821.0,6820068.0,2.0,-19.0
2021-12-28,US_IL,5849.0,9150757.0,37.0,-47.0
2022-02-28,US_TX,15292.0,20604388.0,0.0,-15.0
2021-02-01,US_TX,63328.0,1991555.0,10.0,-15.0
2021-07-15,US_OK,3745.0,1814851.0,0.0,-20.0
2021-03-24,US_IL,58443.0,3399403.0,1.0,-25.0
2021-07-11,US_TX,26431.0,14242190.0,0.0,-9.0
2021-09-22,US_NC,10513.0,6145859.0,79.0,-24.0
2021-01-15,US_IA,7251.0,108056.0,4.0,-51.0
2021-12-10,US_SD,1627.0,607566.0,2.0,-61.0
2021-12-16,US_TN,4517.0,3952094.0,47.0,4.0
2021-08-23,US_NC,11510.0,5711446.0,81.0,-17.0
2021-09-10,US_ID,2348.0,807491.0,20.0,-6.0
2021-12-30,US_TX,35165.0,19372135.0,70.0,-43.0
2021-09-26,US_TX,18393.0,17303628.0,0.0,-11.0
2021-10-04,US_MS,139.0,1495723.0,34.0,-11.0
2021-07-09,US_KS,2142.0,1448045.0,0.0,-12.0
2021-12-13,US_IL,16456.0,8980089.0,39.0,-14.0
2021-10-22,US_RI,2166.0,818655.0,194.0,-19.0
2022-03-23,US_TX,7487.0,20834156.0,0.0,14.0
2021-10-30,US_NE,1265.0,1179622.0,0.0,-31.0
2022-04-20,US_MN,611.0,4226374.0,4.0,-12.0
2022-02-28,US_ID,573.0,1077838.0,74.0,10.0
2022-04-01,US_WA,1272.0,6115604.0,0.0,-23.0
2021-03-25,US_VA,42385.0,2321609.0,3.0,-20.0
2021-06-19,US_IN,6801.0,2943308.0,2.0,-28.0
2021-05-05,US_MI,17203.0,4339865.0,4.0,-29.0
2021-05-16,US_VA,17533.0,4374222.0,2.0,-6.0
2021-04-28,US_MO,9253.0,2283985.0,2.0,-11.0
2021-05-05,US_PA,40946.0,6550777.0,63.0,-16.0
2021-10-04,US_IA,96.0,1837490.0,0.0,-10.0
2021-12-13,US_TX,36358.0,18948789.0,2.0,1.0
2021-06-20,US_TX,33360.0,13692552.0,0.0,-12.0
2021-04-03,US_NE,922.0,628371.0,0.0,-18.0
2021-12-03,US_IA,2931.0,1984024.0,0.0,-8.0
2021-10-10,US_TX,0.0,17448821.0,0.0,-43.0
2022-04-07,US_VA,2446.0,7269132.0,-194.0,-6.0
2021-07-04,US_MI,2648.0,5154933.0,0.0,5.0
2021-12-02,US_CA,69571.0,31255707.0,250.0,-15.0
2022-04-05,US_IA,647.0,2135231.0,0.0,-13.0
2021-02-16,US_NC,32150.0,1198710.0,112.0,-17.0
2022-04-12,US_OH,540.0,7405748.0,0.0,-6.0
2021-09-12,US_VA,9981.0,5680740.0,0.0,-5.0
2021-12-28,US_TX,21531.0,19304170.0,4.0,-37.0
2021-03-01,US_VA,30886.0,1379963.0,48.0,-9.0
2021-06-22,US_MS,6554.0,1061406.0,0.0,-20.0
2021-10-18,US_KS,1637.0,1785739.0,1.0,-20.0
2021-03-31,US_TX,140671.0,7476870.0,0.0,-12.0
2021-03-29,US_NC,22194.0,2974973.0,1.0,-21.0
2022-03-09,US_GA,1092.0,6852557.0,15.0,-2.0
2021-06-20,US_MO,4807.0,2709364.0,6.0,-17.0
2022-01-04,US_WA,21325.0,5782037.0,113.0,-25.0
2021-11-08,US_IL,17467.0,8423469.0,10.0,-13.0
2021-12-18,US_TX,0.0,19062011.0,8.0,-5.0
2022-02-22,US_TX,34252.0,20508233.0,7.0,-15.0
2021-03-15,US_AL,4965.0,854302.0,2.0,-8.0
2022-02-12,US_NC,4053.0,8565410.0,0.0,-9.0
2022-01-02,US_WI,0.0,3972346.0,0.0,-13.0
2021-09-12,US_TN,398.0,3484047.0,0.0,-27.0
2022-02-17,US_TX,29139.0,20443787.0,12.0,-23.0
2021-08-24,US_KS,1993.0,1646199.0,0.0,-20.0
2021-07-09,US_GA,523.0,4674137.0,8.0,-28.0
2021-08-21,US_TX,43531.0,16120776.0,1.0,-15.0
2021-12-24,US_CO,0.0,4262561.0,243.0,-62.0
2021-06-05,US_CA,136048.0,22815649.0,3.0,-14.0
2021-11-09,US_IL,6285.0,8429754.0,28.0,-9.0
2022-03-22,US_IL,3146.0,9667664.0,1.0,-28.0
2022-05-02,US_AR,582.0,2012662.0,0.0,-1.0
2021-08-23,US_GA,639.0,5297535.0,31.0,-13.0
2021-01-27,US_TX,33927.0,1648575.0,0.0,-16.0
2022-05-09,US_TX,2837.0,21257504.0,0.0,-6.0
2021-08-17,US_TX,43457.0,15914369.0,40.0,-21.0
2021-08-08,US_WI,7661.0,3287816.0,0.0,2.0
2021-07-08,US_IL,6337.0,7607532.0,0.0,-20.0
2022-02-20,US_VA,0.0,7191538.0,0.0,-22.0
2021-05-08,US_NC,16830.0,4233679.0,0.0,-17.0
2022-05-05,US_GA,0.0,6943828.0,0.0,6.0
2022-02-21,US_GA,0.0,6812247.0,1.0,-4.0
2021-02-16,US_GA,12446.0,1040075.0,1.0,-26.0
2021-02-10,US_CA,114716.0,3994969.0,50.0,-22.0
2021-07-02,US_KY,3723.0,2217702.0,-3.0,-12.0
2021-02-04,US_TX,94817.0,2181310.0,2.0,-16.0
2022-03-04,US_NC,6177.0,8644927.0,10.0,-14.0
2021-04-22,US_TX,88067.0,10477069.0,0.0,-8.0
2022-06-30,US_IN,6714.0,4215509.0,1.0,-14.0
2022-01-29,US_TX,17747.0,20189611.0,14.0,-18.0
2021-11-25,US_NC,0.0,7282242.0,0.0,-82.0
2021-12-06,US_IN,5057.0,3788601.0,29.0,-2.0
2021-04-05,US_TX,151129.0,8251415.0,0.0,-32.0
2022-03-15,US_GA,5177.0,6867046.0,0.0,-30.0
2021-08-04,US_NC,13049.0,5423660.0,1.0,-33.0
2021-11-06,US_TX,17983.0,17897861.0,0.0,-17.0
2022-04-05,US_TX,10969.0,20954085.0,0.0,-6.0
2022-01-16,US_GA,892.0,6611416.0,0.0,-23.0
2021-10-01,US_IA,2767.0,1835497.0,0.0,-14.0
2021-06-21,US_GA,277.0,4456062.0,0.0,-16.0
2022-05-11,US_OH,3214.0,7439582.0,0.0,-9.0
2021-08-03,US_ID,680.0,739300.0,10.0,-24.0
2021-07-07,US_TX,22568.0,14123333.0,83.0,-44.0
2021-02-22,US_MO,8803.0,717772.0,0.0,-14.0
2022-04-07,US_VA,2446.0,7269132.0,-24.0,-11.0
2021-11-18,US_KS,0.0,1882796.0,0.0,-6.0
2021-02-17,US_KY,4308.0,514681.0,6.0,-45.0
2021-09-10,US_WI,5654.0,3469441.0,43.0,-20.0
2021-12-03,US_MD,8118.0,4675702.0,212.0,-11.0
2021-09-10,US_LA,4398.0,2340986.0,61.0,-13.0
2022-03-27,US_TX,7724.0,20872865.0,1.0,-5.0
2021-05-22,US_FL,166773.0,10180237.0,25.0,-11.0
2022-01-18,US_MI,14045.0,6446975.0,0.0,2.0
2022-01-22,US_MS,1396.0,1719634.0,0.0,-10.0
2021-06-20,US_OH,7485.0,5573287.0,2.0,-17.0
2021-12-27,US_GA,2932.0,6442925.0,29.0,-23.0
2021-07-31,US_IL,16389.0,7900903.0,0.0,-32.0
2021-09-23,US_IN,4242.0,3489083.0,4.0,-5.0
2021-04-30,US_VA,39845.0,4019353.0,1.0,-26.0
2022-04-23,US_SC,212.0,3463939.0,0.0,-4.0
2021-09-27,US_TX,11573.0,17315201.0,0.0,-30.0
2021-09-16,US_IN,5796.0,3455386.0,23.0,-10.0
2022-04-28,US_GA,1621.0,6935504.0,0.0,-6.0
2022-02-26,US_SC,4071.0,3425037.0,0.0,-15.0
2021-02-07,US_OH,31130.0,1006750.0,32.0,-8.0
2022-01-22,US_OH,5729.0,7250514.0,88.0,13.0
2021-08-11,US_TX,48724.0,15548515.0,14.0,-34.0
2021-02-27,US_NC,52450.0,1504356.0,17.0,-6.0
2022-03-02,US_VA,0.0,7213054.0,43.0,-11.0
2021-10-25,US_TX,8964.0,17688183.0,247.0,-24.0
2021-02-01,US_TX,63328.0,1991555.0,8.0,-16.0
2021-09-22,US_WI,3322.0,3523227.0,46.0,-18.0
2021-08-16,US_NE,4691.0,1082640.0,0.0,-17.0
2021-01-28,US_NC,100571.0,728551.0,8.0,-26.0
2022-07-19,US_IN,0.0,4222651.0,5.0,-13.0
2021-01-21,US_GA,50990.0,407000.0,13.0,-17.0
2021-09-01,US_MN,3978.0,3488554.0,0.0,-21.0
2021-05-24,US_WV,1910.0,710470.0,37.0,-17.0
2021-01-30,US_LA,15574.0,355024.0,0.0,-11.0
2021-12-10,US_GA,9046.0,6354746.0,8.0,-16.0
2022-04-07,US_GA,372.0,6902333.0,1.0,-17.0
2021-07-29,US_TX,56090.0,14866768.0,-5.0,-28.0
2022-05-28,US_IN,0.0,4155239.0,56.0,-19.0
2021-11-06,US_OR,3088.0,2900211.0,0.0,-16.0
2022-03-24,US_KY,0.0,2933207.0,0.0,8.0
2022-02-24,US_MS,616.0,1747941.0,17.0,-14.0
2021-04-11,US_AL,26543.0,1371201.0,2.0,-9.0
2021-05-18,US_TN,13758.0,2550592.0,2.0,-20.0
2021-04-09,US_VA,66395.0,3163043.0,68.0,-28.0
2021-10-23,US_TX,29927.0,17669171.0,2.0,0.0
2021-05-18,US_IN,17409.0,2658592.0,5.0,-14.0
2021-03-11,US_TN,31476.0,1123145.0,13.0,-16.0
2021-05-19,US_OH,22365.0,5081857.0,4.0,-13.0
2022-01-25,US_TX,15630.0,20098337.0,10.0,-12.0
2021-03-05,US_IN,0.0,1053529.0,1.0,-11.0
2022-04-28,US_FL,4746.0,17018456.0,0.0,-24.0
2021-02-25,US_TX,53251.0,3383302.0,11.0,-23.0
2022-05-02,US_OH,834.0,7428524.0,0.0,1.0
2021-11-01,US_TN,322.0,3724858.0,0.0,-28.0
2021-10-06,US_MI,4687.0,5740984.0,7.0,-17.0
2021-05-03,US_NE,10812.0,844498.0,0.0,-7.0
2021-05-16,US_TX,91133.0,11881680.0,0.0,-17.0
2021-02-09,US_MI,12426.0,950705.0,15.0,-17.0
2021-02-13,US_VA,21957.0,993156.0,1.0,-43.0
2021-06-18,US_AL,573.0,1898704.0,0.0,-34.0
2022-05-02,US_MN,176.0,4233903.0,4.0,12.0
2022-04-24,US_PA,2802.0,10842577.0,0.0,-6.0
2021-09-27,US_WV,151.0,861423.0,2.0,-10.0
2022-03-20,US_OK,174.0,2783279.0,0.0,-20.0
2021-10-05,US_KS,939.0,1756467.0,0.0,-19.0
2021-02-07,US_IN,0.0,593266.0,7.0,-21.0
2021-05-15,US_MO,7921.0,2433345.0,1.0,-7.0
2021-10-16,US_NY,18931.0,14183982.0,42.0,-7.0
2021-12-27,US_WI,6625.0,3953818.0,16.0,-48.0
2021-06-18,US_VA,21038.0,4943029.0,0.0,-24.0
2021-03-05,US_MN,0.0,1013705.0,0.0,-13.0
2022-03-18,US_GA,1419.0,6870209.0,0.0,-18.0
2021-06-29,US_VA,4688.0,5030262.0,0.0,-25.0
2022-03-03,US_VT,252.0,578086.0,8.0,-24.0
2021-07-05,US_KY,0.0,2225175.0,0.0,-54.0
2021-09-21,US_TX,16833.0,17185901.0,0.0,-19.0
2021-08-18,US_OH,11343.0,6009580.0,16.0,-17.0
2021-11-23,US_GA,0.0,6200277.0,0.0,-28.0
2022-01-14,US_TX,27552.0,19750011.0,41.0,-32.0
2021-07-25,US_TX,86750.0,14697655.0,0.0,0.0
2021-03-07,US_IN,23512.0,1130035.0,3.0,-3.0
2021-04-03,US_GA,66091.0,2726041.0,0.0,-8.0
2021-10-05,US_AL,1501.0,2597448.0,21.0,-11.0
2021-02-13,US_MI,38206.0,1061320.0,2.0,0.0
2021-11-21,US_PR,492.0,2692723.0,0.0,-12.0
2021-05-18,US_GA,29231.0,4002403.0,-1.0,-11.0
2021-12-25,US_GA,0.0,6439993.0,0.0,-71.0
2022-02-15,US_IL,3955.0,9593868.0,13.0,-19.0
2022-03-22,US_PR,1315.0,3058053.0,1.0,-25.0
2021-03-08,US_TX,93251.0,4406573.0,0.0,-23.0
2022-04-28,US_PA,1010.0,10851159.0,3.0,-16.0
2021-02-27,US_TX,64538.0,3445638.0,0.0,-9.0
2021-11-08,US_SD,368.0,556862.0,-1.0,-19.0
2021-02-05,US_MN,0.0,459716.0,0.0,-18.0
2021-02-22,US_MO,8803.0,717772.0,0.0,-11.0
2021-03-22,US_TX,69651.0,6390503.0,0.0,-26.0
2021-11-10,US_KY,3661.0,2599466.0,4.0,-10.0
2022-02-01,US_NC,10337.0,8485527.0,20.0,-11.0
2022-03-03,US_KS,1306.0,2140527.0,0.0,-10.0
2022-04-05,US_PR,56.0,3066122.0,0.0,25.0
2021-04-02,US_TX,185521.0,7834308.0,3.0,-27.0
2021-07-02,US_KS,2300.0,1437099.0,0.0,-10.0
2022-02-28,US_TX,15292.0,20604388.0,0.0,-12.0
2021-08-24,US_GA,714.0,5298249.0,160.0,-17.0
2022-03-07,US_CO,88.0,4518893.0,9.0,-16.0
2022-01-14,US_GA,7467.0,6610524.0,142.0,-11.0
2021-10-25,US_KY,2077.0,2793328.0,2.0,-18.0
2022-05-09,US_OK,85.0,2816538.0,0.0,-15.0
2022-04-16,US_PR,78.0,3024052.0,0.0,-24.0
2021-04-11,US_VA,67866.0,3230909.0,1227.0,-11.0
2022-02-17,US_OH,6045.0,7328998.0,2.0,-9.0
2021-05-13,US_MO,6442.0,2419947.0,2.0,-24.0
2021-07-03,US_LA,6620.0,1800175.0,0.0,-28.0
2021-04-13,US_TX,120667.0,9522257.0,0.0,-10.0
2021-12-28,US_KS,5965.0,2012518.0,0.0,-40.0
2022-01-05,US_MT,74.0,664715.0,2.0,-16.0
2021-09-18,US_CO,4790.0,3732469.0,0.0,-15.0
2021-09-03,US_TX,36384.0,16676024.0,0.0,-24.0
2021-01-29,US_SD,3331.0,70502.0,0.0,-11.0
2021-11-12,US_GA,2583.0,6110736.0,26.0,-19.0
2022-03-10,US_MS,624.0,1754574.0,0.0,-8.0
2022-01-17,US_MO,0.0,3889916.0,0.0,-27.0
2021-08-29,US_IN,15516.0,3365721.0,35.0,-22.0
2022-02-10,US_MI,5738.0,6544698.0,22.0,-20.0
2021-12-21,US_IN,2410.0,3864458.0,48.0,-29.0
2022-01-21,US_IA,1475.0,2092334.0,0.0,-9.0
2022-01-08,US_IL,4338.0,9256381.0,0.0,-18.0
2021-03-02,US_GA,8552.0,1268982.0,0.0,-41.0
2022-05-04,US_KS,395.0,2170771.0,0.0,-3.0
2022-03-18,US_GA,1419.0,6870209.0,9.0,-4.0
2021-09-17,US_TX,59043.0,17077248.0,8.0,-28.0
2021-03-29,US_AR,5323.0,769106.0,4.0,-21.0
2021-07-19,US_TX,19137.0,14440646.0,0.0,-28.0
2021-04-30,US_TX,93232.0,11092489.0,1.0,-18.0
2021-08-13,US_TX,82757.0,15696808.0,0.0,-20.0
2021-01-15,US_NC,26821.0,259859.0,104.0,-16.0
2021-03-21,US_MS,14684.0,652213.0,0.0,-31.0
2021-07-12,US_VA,7538.0,5120878.0,0.0,-38.0
2022-03-04,US_MN,2137.0,4196417.0,1.0,-4.0
2021-03-22,US_TX,69651.0,6390503.0,0.0,-19.0
2022-01-30,US_TX,11768.0,20201379.0,0.0,-21.0
2022-02-22,US_NE,102.0,1339323.0,0.0,-11.0
2021-01-21,US_AL,23316.0,144429.0,50.0,-20.0
2021-06-14,US_OH,12235.0,5514712.0,1.0,-19.0
2021-05-20,US_TX,68406.0,12162473.0,0.0,-24.0
2021-09-16,US_NY,28569.0,13533193.0,73.0,-31.0
2021-03-13,US_GA,0.0,1548497.0,0.0,-7.0
2021-09-19,US_LA,4135.0,2374734.0,0.0,-24.0
2021-03-31,US_TN,34278.0,1711847.0,5.0,-16.0
2021-05-18,US_ND,283.0,310007.0,1.0,-9.0
2021-02-02,US_IL,14303.0,831556.0,0.0,-19.0
2022-04-27,US_PA,2902.0,10850149.0,16.0,-15.0
2021-05-27,US_IA,5439.0,1537535.0,0.0,-9.0
2021-03-20,US_GA,142792.0,1920080.0,0.0,-8.0
2021-02-25,US_KY,12797.0,614219.0,2.0,-9.0
2021-10-28,US_TX,35590.0,17760174.0,6.0,-7.0
2021-03-13,US_TX,0.0,5100346.0,0.0,-11.0
2022-02-02,US_TX,15228.0,20249178.0,39.0,-23.0
2021-09-13,US_TX,0.0,16921264.0,0.0,-19.0
2022-01-24,US_TX,13181.0,20082707.0,1.0,-15.0
2021-04-02,US_TX,185521.0,7834308.0,0.0,-39.0
2022-03-18,US_TX,9739.0,20803585.0,1.0,-44.0
2021-05-01,US_NC,24291.0,4132341.0,0.0,-11.0
2021-04-07,US_AL,23628.0,1291487.0,9.0,-26.0
2022-02-13,US_IL,11475.0,9583084.0,0.0,-5.0
2021-07-07,US_TN,1192.0,2912291.0,2.0,-28.0
2022-04-29,US_VA,2875.0,7309553.0,1.0,-9.0
2021-01-15,US_VA,21814.0,214732.0,21.0,-62.0
2022-03-16,US_GA,188.0,6867234.0,0.0,-11.0
2021-09-12,US_TX,29778.0,16921264.0,0.0,-24.0
2022-01-18,US_MI,14045.0,6446975.0,0.0,-16.0
2021-05-11,US_IL,31119.0,6251125.0,0.0,-13.0
2022-02-23,US_ND,178.0,490829.0,1.0,-7.0
2022-04-30,US_KY,559.0,2954747.0,0.0,-11.0
2021-04-27,US_MO,9648.0,2274732.0,-1.0,-9.0
2021-04-04,US_PA,73753.0,4457192.0,4.0,-23.0
2021-02-22,US_VA,19838.0,1192485.0,3.0,-14.0
2021-09-23,US_TN,6445.0,3566174.0,161.0,-4.0
2021-11-24,US_MN,14294.0,3864994.0,9.0,-24.0
2021-09-20,US_OK,2780.0,2206383.0,0.0,-26.0
2021-08-10,US_TX,42651.0,15499791.0,445.0,-18.0
2021-06-09,US_MO,6429.0,2636863.0,3.0,-7.0
2022-02-14,US_TN,128.0,4163391.0,0.0,1.0
2021-07-02,US_WA,8268.0,4683232.0,3.0,-29.0
2022-08-02,US_IN,0.0,4233243.0,25.0,-11.0
2021-11-13,US_MO,19604.0,3568539.0,4.0,-20.0
2021-11-23,US_IL,0.0,8492247.0,13.0,-25.0
2022-01-25,US_OH,2184.0,7261875.0,9.0,-16.0
2021-04-30,US_GA,24356.0,3709017.0,0.0,-3.0
2021-06-21,US_FL,713.0,11284886.0,0.0,-27.0
2022-04-19,US_MI,228.0,6674004.0,0.0,6.0
2021-07-06,US_KY,3021.0,2228196.0,1.0,-14.0
2021-07-26,US_GA,329.0,4787149.0,2.0,-19.0
2022-03-31,US_VA,1320.0,7256309.0,0.0,-35.0
2021-06-22,US_GA,55352.0,4511414.0,3.0,-23.0
2022-03-31,US_MO,871.0,4037420.0,0.0,6.0
2021-10-21,US_NY,17437.0,14255867.0,32.0,-19.0
2021-03-05,US_KY,0.0,759350.0,0.0,-21.0
2022-04-20,US_FL,3151.0,16980563.0,0.0,-11.0
2022-03-25,US_TX,22069.0,20856225.0,0.0,-7.0
2021-01-26,US_TX,82267.0,1614648.0,3.0,-22.0
2022-02-07,US_TX,7567.0,20310171.0,3.0,-4.0
2021-05-31,US_KY,0.0,2071385.0,0.0,-59.0
2022-04-23,US_TX,11234.0,21142439.0,0.0,26.0
2021-04-13,US_MN,18894.0,2237959.0,149.0,-36.0
2021-10-19,US_PR,6481.0,2578407.0,0.0,-4.0
2021-08-02,US_NC,13068.0,5402785.0,103.0,-25.0
2021-02-08,US_KY,11318.0,434294.0,23.0,-21.0
2021-03-04,US_SC,15880.0,784515.0,4.0,-26.0
2022-04-17,US_VA,2205.0,7289550.0,0.0,-23.0
2021-04-26,US_IN,13976.0,2365148.0,41.0,-15.0
2021-10-14,US_VA,9984.0,5939525.0,24.0,-50.0
2021-01-26,US_TN,3468.0,365235.0,10.0,-23.0
2021-12-30,US_IL,-51819.0,9118884.0,134.0,-36.0
2021-10-04,US_MI,6930.0,5732272.0,73.0,2.0
2022-02-17,US_GA,-2876.0,6806117.0,3.0,-33.0
2021-07-22,US_KY,5166.0,2277739.0,30.0,-32.0
2021-09-28,US_IN,0.0,3507569.0,26.0,-10.0
2022-03-29,US_TX,17323.0,20893882.0,0.0,-14.0
2021-05-29,US_TX,57812.0,12756426.0,0.0,-19.0
2021-05-20,US_AL,15933.0,1725694.0,-8.0,-19.0
2021-08-13,US_AL,11082.0,2256357.0,27.0,-7.0
2022-04-03,US_VA,1695.0,7261709.0,0.0,-14.0
2021-08-17,US_IL,9948.0,8167176.0,86.0,-32.0
2022-04-18,US_MI,775.0,6673776.0,0.0,-1.0
2021-02-27,US_TX,64538.0,3445638.0,0.0,0.0
2021-02-07,US_AR,9986.0,300139.0,2.0,-14.0
2021-12-20,US_VA,10636.0,6661118.0,25.0,-24.0
2022-03-20,US_OH,1308.0,7379656.0,0.0,-22.0
2021-08-06,US_TX,61152.0,15287249.0,1.0,-33.0
2022-04-02,US_VA,1797.0,7260014.0,0.0,-6.0
2021-07-13,US_NY,12032.0,11901222.0,1.0,-39.0
2021-06-19,US_OH,10400.0,5565802.0,0.0,-15.0
2021-12-05,US_VA,12628.0,6509980.0,0.0,14.0
2021-05-25,US_NC,7645.0,4479380.0,4.0,-11.0
2021-05-10,US_TX,29136.0,11537922.0,0.0,-15.0
2021-02-24,US_WI,0.0,872043.0,39.0,-16.0
2021-06-24,US_MS,280.0,1063172.0,0.0,-20.0
2021-11-24,US_VA,19653.0,6393468.0,49.0,-14.0
2021-02-09,US_PA,25473.0,1134099.0,51.0,-26.0
2022-05-13,US_MS,336.0,1776631.0,0.0,-14.0
2022-04-02,US_IA,471.0,2134483.0,0.0,4.0
2021-07-09,US_VA,7841.0,5101099.0,-1.0,-26.0
2021-04-09,US_PA,54504.0,4607194.0,307.0,-27.0
2021-03-02,US_IA,3987.0,550827.0,8.0,-11.0
2021-07-02,US_AL,207.0,1962952.0,0.0,-29.0
2021-01-22,US_GA,126665.0,533665.0,21.0,-9.0
2021-03-25,US_AL,28980.0,1048838.0,4.0,-37.0
2022-01-18,US_IL,51415.0,9411531.0,606.0,-19.0
2021-09-15,US_TX,27493.0,16991650.0,121.0,-12.0
2021-07-07,US_TX,22568.0,14123333.0,100.0,-10.0
2021-08-30,US_TX,27569.0,16531659.0,381.0,-16.0
2021-01-19,US_GA,73850.0,278151.0,175.0,-12.0
2021-05-09,US_NC,14671.0,4248350.0,0.0,-14.0
2021-12-13,US_AZ,6042.0,4791704.0,16.0,-16.0
2021-06-12,US_CO,7714.0,3220595.0,0.0,-12.0
2022-03-17,US_NY,3908.0,17380638.0,8.0,-3.0
2022-03-17,US_VA,1531.0,7238790.0,3.0,-14.0
2021-06-21,US_IA,1715.0,1605480.0,0.0,-17.0
2021-09-28,US_GA,0.0,5802722.0,25.0,-2.0
2021-10-21,US_CO,3755.0,3850188.0,8.0,-24.0
2021-08-25,US_KY,6573.0,2502783.0,12.0,-14.0
2021-12-30,US_MO,6211.0,3826276.0,17.0,-57.0
2021-04-07,US_IA,8833.0,1080359.0,2.0,-9.0
2021-05-12,US_KS,4882.0,1285014.0,0.0,-11.0
2021-03-05,US_IN,0.0,1053529.0,1.0,-6.0
2022-04-21,US_TX,24364.0,21122063.0,9.0,-5.0
2021-07-31,US_KY,6701.0,2326881.0,0.0,-13.0
2021-11-07,US_FL,15928.0,14933856.0,0.0,-14.0
2021-08-24,US_OH,4495.0,6065772.0,49.0,-28.0
2022-03-13,US_OR,682.0,3254693.0,0.0,-13.0
2021-05-05,US_SD,681.0,399483.0,0.0,-16.0
2022-02-16,US_VA,0.0,7179529.0,10.0,-20.0
2022-04-23,US_VA,1851.0,7299579.0,0.0,-12.0
2021-01-19,US_VA,75414.0,290146.0,7.0,-45.0
2022-03-11,US_TX,0.0,20723606.0,0.0,-27.0
2021-08-11,US_MO,8999.0,3089123.0,15.0,-18.0
2021-07-04,US_TX,24188.0,14073332.0,0.0,-22.0
2022-01-23,US_NY,18201.0,16928192.0,65.0,-28.0
2022-07-10,US_AR,0.0,2037818.0,730.0,-3.0
2022-02-16,US_NC,0.0,8579533.0,78.0,-13.0
2021-02-12,US_MS,10011.0,296066.0,6.0,-13.0
2021-09-23,US_WI,3612.0,3526839.0,2.0,-2.0
2021-04-27,US_MI,12734.0,4155224.0,34.0,-18.0
2021-07-22,US_VA,7716.0,5185865.0,3.0,-24.0
2022-03-04,US_MI,9693.0,6615883.0,377.0,4.0
2022-03-29,US_OK,1034.0,2788680.0,0.0,-12.0
2022-01-06,US_KY,0.0,2805433.0,44.0,-41.0
2022-04-21,US_GA,1390.0,6925498.0,0.0,0.0
2021-05-13,US_IN,12966.0,2598461.0,9.0,-19.0
2022-05-06,US_WI,1598.0,4185360.0,27.0,-6.0
2021-08-04,US_NC,13049.0,5423660.0,11.0,-14.0
2021-05-01,US_IL,56478.0,5939733.0,10.0,-7.0
2021-01-27,US_OK,11509.0,296308.0,30.0,-22.0
2022-02-03,US_GA,0.0,6766353.0,5.0,-20.0
2022-02-28,US_TX,15292.0,20604388.0,135.0,4.0
2021-07-05,US_GA,0.0,4637498.0,0.0,-72.0
